gene	Apical progenitors	Astrocytes	CThPN	DL CPN	Immature neurons	Intermediate progenitors	Layer 4	Migrating neurons	NP	SCPN	UL CPN
Trmt61a											
Tatdn2											
Rhno1	0.9999999999989381			0.9358293887566447	0.9752526695880939	0.9999995474638076	0.9784819242947864	0.4078982298509761		0.9568115845491152	0.1573409617509578
Aamdc		1.0	0.9999999999202837		0.9948152223867565				0.9964636435753527	0.9999999999999982	
Ttc7b											
Tbp											
Fam196a	0.8550433071959859	0.26396826088699654		0.004168537456393895		0.7005805257492796		0.5365946516914846			
Slmo1											
Wdfy3											
Mamdc2	0.9811807885027896		0.9401181451496953	0.918929225563357	0.9146035225184823	0.9712445801005706	0.9629177911953143	0.9804887172286711	0.22459065904323217	0.9005140266735909	0.9837007972653015
Dnpep		1.0	1.0	1.0	1.0	0.9999999999207284	1.0	1.0	0.9760050644055087	1.0	1.0
Api5	1.0	0.9849972992328487			0.976902780170421	0.9999963455328188					0.794931484647943
Apba1	0.9537800486571293	0.5783789367785945		0.8906541466901006	0.3621402452801201	0.932076287399577	0.9994310166122681	0.8847538620881605		0.9498607767661084	0.4057371261156246
Igfbpl1		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Zfp57	1.0	1.0	1.0	1.0	1.0		1.0	1.0	0.9999999484733518	1.0	1.0
Rcc2	1.0	0.9884057904135253	0.9999999382650342	0.9967730927600561		0.9999999999972091	0.9995396440751038		0.9844772464255456	0.08697873117102872	0.9909394543992285
Chchd10											
Pdzd4	0.999999999977132	0.9999999999920335	0.9999999999999999	1.0	0.9999999996978957	0.9999999999198039	1.0		0.9990268962768668	1.0	1.0
Prkd2		0.19949020787306238	0.8055464878942168	0.7902947177705666	0.6287777332805535	1.0	0.9589873427958697	0.9730490750151689	1.0	0.4209419258502497	0.9982584048082186
Mtfr1	0.9999999999999999	0.9783097557423269	0.9999999984792851	0.9778925642856708		0.9999999999999998	0.9732831757903752	0.9918033540497827	0.9438804793883725		0.9999662016298856
Wdr77	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Rps6kc1											
Oip5		0.9992350439020234	0.9143301061452128	0.8336918627659399	0.8654009562172098		0.9457185581852595	0.9918018058615798	0.869697730533122	0.8559153223474045	0.992250946779057
Smg9											
Fam171a2	0.8513364040508633	0.9999883690877607	1.0	1.0	1.0		1.0	1.0	0.9999999999999964	1.0	1.0
Mtm1											
Maoa											
S1pr2		0.5824151428394461	0.8566683770346304	0.717490675733766	0.28610578001928644	0.9758784033696921	0.8033938762690584	0.995933742276127	1.0	0.12664835842802868	0.9975055482912809
Optc	0.9999798681096945	0.8391704499948694	0.9955514702562891	0.9769028651609208	0.8790848978488813		0.9977695159315711	0.9948944710656494	0.3886917688735756	0.9718166625449931	0.9998548239091541
Dscam	0.9999962280073522	0.9995708091753451	0.9999307799829417		0.9999960764549595	0.999975341503899		0.9999855863648512	0.8466794246358106	0.9999999953339525	
Tagln2	0.9999998498691604	0.9999999999738206	0.7609872344406923	1.0	0.4968669971438995			0.9876271409496781	0.9999998498691604	0.6602279704990418	0.6419095278555673
Cherp											
Mad2l1bp											
Rab35											
Mmp17											
Cdkn2aipnl											
Slc35b1		0.9999999999999996	1.0	0.9999999999990665	1.0		1.0	0.9871185778547649	0.9999971536442296	1.0	1.0
Vac14											
Ints4											
Gkap1											
Myo5b	0.37950106453007637	0.24732509538693326		0.329096994260511				0.7143050345435784	0.8449613065991182	0.9797744273849602	0.5401823108629126
Ipo4											
Klf3		1.0	0.8181637712605555	0.9574832906862969	0.9999999999997828		0.612836681276924		0.9991569851425387	0.9999999999999752	
Kif3c	0.9999990496505049		0.999999999999998	1.0	1.0		1.0	0.998234653405235	0.9999997975589312	1.0	1.0
Usp37											
Apobec1			0.9765003490864984	0.9391911150425515	0.913049733407759	0.867662609995687	0.9868986549742949	0.9993208709596486	0.11781838652957233	0.9306291325740181	0.9997051262597183
Gm2a	0.9999923671478822	0.9999999505070174				0.9999912017594662		0.9999980412612255			
Tmem179	0.9999999999997083	0.999999999482915	1.0	1.0	0.9985388340866025	0.9999999999977415	1.0	0.9999999999723536	0.9996891674615151	1.0	
Trpm4	0.32488347712651733	0.5914700478805917		0.966169605308164		0.2892173882778456		0.9260804184757954		0.7935959299347395	0.403172187776343
Ifngr2	1.0	0.13201662194467267	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
A730056A06Rik			0.7659645713375436	0.9789211744229215	0.959940363917098	0.9980593318927257	0.9881768682155019	0.9999923293106848	0.20240123415433742	0.7294273506379452	0.9999519947370895
Rimkla	0.9931680639180938	0.8741681440094451				0.9957712718143173			0.36362029162093723		
Elavl2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
B230369F24Rik	0.981470993133375	0.9014371835365401		1.0	1.0	0.7286549514092084	0.13061601270826473	0.7400687013963826	1.0	1.0	0.614054639068692
Pros1			0.9358543868005509	0.8715472674475137	0.8339503166974603	0.6589110590784087	0.8825440800660159	0.9969782421778848	0.06182499234242633	0.8649605501659996	0.998421778051536
Pdk2											
Cxx1a	0.9999989549448246	0.8781144702438837		0.9855382266917876	1.0		1.0	1.0	0.9999989549448246	1.0	1.0
Qsox1											
Adam15											
Prepl											
Pecr											
Ralgps1											
Gm14305											
Ccnd1	1.0	0.9999999999999994	1.0	1.0	1.0		1.0	1.0	0.9999995808162812	1.0	1.0
Cnpy4											
Fundc1		0.9998582491827589	0.5693807680527909	0.9168117497042447			0.721185287792077		0.7146450971105738		0.9963808479427355
1810014B01Rik		0.5487880551546698	0.8656271436627436	0.7662157261578568	0.6096676282599137		0.9193362130677571	0.9327178132384902	0.018999720564571887	0.6675840731018883	0.9689333219814461
Pdk1											
Cpne5	0.9995480305724775	0.9686947094959559	0.9999999998981195	0.99999999999995		0.9999423547320287	1.0	0.9997292387105932	0.9124723247271272		0.9055908660130817
Ssbp4		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Hist1h1d		0.8180219161059856	0.9768251929951571	0.9398941950833716	0.9341961257472438	0.8439908285847314	0.9844992104315227	0.9994282265857439	0.1193898345132054	0.9313601646893473	0.9996583616056383
Edem1											
Tmem129											
Cirh1a											
Hdac8											
Plk3											
Col12a1			0.7571242960924556	0.8411306764932505	0.9110142932466718	0.9533882899162298	0.916220321151134	0.9490728272596634		0.6341060007836511	0.8944306092666056
Cpne9	0.9748341767890735	0.8027995948621751	0.7845538606376523	0.333640484410633	0.5965857599396076	0.9422261715757688		0.9545535655060055	1.0	0.6292073068691704	0.8525232820916434
Mtus1											
Zfp719											
Syt5	0.9964969436569072		1.0	1.0	1.0	0.9702429607871156	1.0		1.0	1.0	1.0
Klf7	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
AK010878		0.39264717524317483	0.9934282248146058	0.9999982866642741			1.0		0.8528564268896026	0.9999838316365421	0.9998227866949815
Fam208b											
Tle2	0.8703979219692615	0.7275623681895913	0.32183623102905456			0.8417649661189766				0.11761491718308692	0.5351312634736636
Pygl	0.9997403807707074		0.9977211338496454	0.9874627619416844	0.9963475130385848	0.999648717556453	0.9988660500976141	0.9998676688795403	0.5041825116947221	0.9844815457957116	0.999919688338834
Jmy	0.9999966905201987	0.8187380820423846	0.9591357299434072						0.9909824988012491	0.9888873228652046	
Ampd3	0.9999996129901911		0.999989722401058	0.9998768221751877	0.9999448367300149	0.9999993475694231	0.9999919957606792	0.9999998587074211	0.8101347097085514	0.9997848312986309	0.9999998034244717
Ythdc1	1.0		0.9999999999999997	0.9999999770806656	1.0	1.0	0.9999940360814344	1.0	0.9839773121666584	1.0	0.9999998868173604
Marc2	0.9996835182650892	1.0	0.9999997903873501	0.9999997386285536		1.0	0.999999354646152	1.0	0.9942093779825251		0.9999999999945121
Atp6v0e2		1.0	1.0	1.0	1.0	0.9999999999998194	1.0	1.0	1.0	1.0	1.0
Pcgf2											
Akt3											
2700081O15Rik	1.0	0.9999999999999925	1.0	1.0	1.0		1.0	0.9999999999980577	0.9999999996932225	1.0	1.0
Agtpbp1	0.9808205496363509	0.13892891418490694		0.9999999996575928		0.9999059494554315	1.0		0.9878755001701159	1.0	0.9999999999999951
Epha4	1.0	0.9999999999999997		0.999968906426016	0.9998957358646088	1.0	1.0	0.9999999999999986	0.2868963841507255		0.9999999960614342
Chpf2											
Cnot1											
Tmem9	0.9999999999794121	1.0	0.1757740456379926	0.8514088422957877	0.9993495321545559		0.9999999999999478		0.6875959046016448		0.3451909437839734
Chchd7	1.0	0.9999999998870931	0.9998048447987586	0.9287824106349786	0.9959120674416749	0.9999999999999967	0.9975792340651363	1.0	1.0	0.9999935891334363	
Dus4l											
Slc22a23											
Sepn1											
Vstm2a	0.9886120641099398	0.9987825880867749	0.9979983119437073		0.8439152777496219	0.9730544038495013		0.9905768496182935	0.9999959545381651		
Csad											
Plec			0.7323081687288693	0.6223094263619939	0.13603386750909907	0.8335625451905988		0.9569937550077725	0.12051716656724742	0.42888062551817996	
Plscr4	0.9999072537545243		0.9999501906058406	0.9997223364865534	0.9997165582549271	0.9999739039800284	0.999974754329194	0.9999975281368362	0.8149793217244995	0.9997167387918614	0.9999985041469487
Gipc2	0.9730883977445343	0.3802900188839268	0.7894915118880044	0.14384557121723152	0.681591018909865	0.9117445801119657		0.9120259191218044	1.0	0.5250934749114492	
Adgrb2											
Elp4	1.0	0.9999999999617039	1.0	1.0	0.9999999999999701	0.9999986882113651	1.0	1.0	0.9999986882113651	0.9999999998983842	1.0
Ulk4											
Egr4	0.9999962757102212	0.9415667514517918	0.9863712271158359	0.6988861403556086	0.9882305651904884	0.9999508618714404		0.9999851191070822	0.22260774550677864	0.9576944394838577	0.9983191254785376
Sspn	0.47261865707986506	0.15139410769419004	0.20882780002336676		0.0757684219380157	0.4712749380871961		0.426195582232506		0.015900831356784217	0.9872509487222448
Phtf2											
Kiz											
Hmmr	0.999999999999416		0.9997454127013977	0.9993237406917944	0.9975094443241216	0.9999904986648065	0.9997241404939256	0.9999240686116968	0.7432987761550309	0.9970684843413772	0.9999891301380389
Nr4a2		0.7823197135137516	0.9982568561775464	0.5517692368893043					0.6209321712899545		
Mis18a	1.0	0.9999999999995923	1.0	1.0	1.0		1.0	1.0	0.9999906582453764	1.0	1.0
Mroh1											
Dph3	0.9999999999999956	0.99999999994468	0.021950375131601696	0.9783655148800263	0.999932926803093	0.9999999742687689	0.9999567584560892	0.901583862983506		0.9998806334504866	0.8150023610099923
Slit2	0.9752151079942033	0.4801468398125682	0.9942015449485068	0.9446971059509758			0.9949133153600959		0.15289799295330408	0.9761629695265586	0.7239334371134367
Coa7	0.24829524390235358	0.8182879922863043				0.9521486471421978	0.9969283818536604	0.8823188491830953			
Decr2											
Zfp618	0.8229028322985995	0.9918510995429214	0.9986438204913484	0.9692840432568235	0.8371040893565842		0.9900393146527732		0.5504308038821666		0.9992426581837299
Serinc2											
Atp2b4	0.9374964227266883	0.9408605070349649	0.9999760535040775	0.7193569711705252	0.2922406246796584			0.7005095897183167		0.9982525085329941	
Ncald		0.9999988291995066	1.0	1.0			1.0	0.9999982976766694	0.9999999999990139		
Wdr92											
Dzip1l											
Kcnn1	0.9986031108077115	0.5147512599345203		0.9460021397970099	0.41690920481086025	0.9180639524011767	0.9678443125364097				
Inpp4a	0.999373906628449		0.9999989556167995				0.9999999432113047		0.9999983421633554	0.9995101430598518	0.7413684266094551
Plagl1	1.0	1.0	0.9997924327626668		0.9727550584946907			0.9913696149451698	0.999999999644118	0.9996408143103486	
Ap3b1											
Calu	0.9999515390772438	0.999999999999994	0.9785785744520267	0.9682040428682868			0.5828153716786924	0.9999704133013412	0.12881243053546254		0.999751465380136
E030030I06Rik		0.9064640777032951	0.9726051444357957	0.9296642233016806	0.8539432746303987		0.9821470704591473	0.982632928943778	0.09642864662337314	0.9326353193523935	0.9984224486839369
Pithd1											
Nradd											
Rab3a	1.0		1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0
Nbr1											
Mtbp			0.9406887447597553	0.9240716651548633	0.8382337008434753		0.9585947863575515	0.9283012916985582	0.07093798456190703	0.9140176326993853	0.9797088075897372
Gm11491		0.7123264319258492	0.6417507654638229	0.6477531405224144	0.5193670467363072		0.8990280959621942	0.7820885719386896	0.24838939348757172	0.5795479407209257	0.9866587704096783
Nusap1	1.0		0.9999999999892188	0.99999999766547	0.9999985287365578	1.0	0.9999999999985525	0.9999999999827416	0.9956948197311036	0.9999999934377923	0.9999999999999998
Prkar1b	0.9999999899976376		0.8355070896945356	1.0			1.0		0.9999275914868805	0.99999999999999	1.0
Kdelc2		1.0	0.8336667645133973	0.6891292679984766	0.5590262723565115	0.35574100215708926		0.9638885103283212	0.1475850340381557	0.5235611959265071	0.6609399149919051
Pot1a											
Rhot2											
Trps1	0.9999999999603318	0.9999999982468735	0.9343795850002455	0.9071923142677705	0.9999999999583234		0.9201023705128222		0.9990480288729883	0.9477851222998408	0.9916538432808657
Cyba		1.0	0.9999988913017116	0.999987228834361	0.9999673352630251		0.9999994075755625	0.9999999992170057	0.8256309412311524	0.9999699371735664	0.999999999976039
Gm6710	0.9999794339852532	0.9997391058287014	0.3991583713970164			0.9999994793837262		0.9999999999999999	0.8116831296120925		0.02740608756296503
Aifm1											
Zfp521				0.9690091374686188			0.9969812843565385		0.47828023596339386		0.9999227059749202
Commd6	0.9999817236472456	0.9999999996476411		0.9177592983899155	0.9999377089020636	0.992263155321096	0.9948504664205517	0.9930423477766059		0.9709592693970452	0.9592686933999827
Pla2g15											
Trio											
Ina	1.0	1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0
Numbl											
Dnm1	0.9999716544995972	0.9838978261123591	0.23232626990831828	0.6496185767272986		0.9998207179501765	0.9967792638464469	0.9960071593645891	0.950237187896254		0.9915715185154867
Zcchc3	1.0		0.9964959903397415	0.9983364360550511			0.9984720557511959	0.9509675588397982	0.9504168727636194	0.8964117736701144	0.9999998454745491
Sytl2	0.9861945210524847	0.7617140535702058		1.0	0.7135075106530422	0.964724992079075	1.0	0.9682056884591753	1.0	0.253999606962932	0.8348859999279543
Vars	0.9999999999999999	0.9999949943995559	0.9999999999999999	0.9999987600239607	0.8958183829749453		0.9947850386651834	1.0	0.9816999055561701	0.2292990700813229	0.9956545129903694
Ankrd29	0.09571603438030096	0.36508791625944315	0.6215774580422657	0.9242442105644685			0.6089938007390241	0.14946961390825642		0.06736179125447528	
Kdm4b											
Tgds											
Ppfia3											
Gemin2											
Gas2											
Nkain2											
Grm2	0.4296635618848541	0.08441431636541608	0.9999999460731149	0.37501941566993524	0.9999808781029488	0.31714502457330707	0.9994380461212934	0.0719130056935181		0.9993020439099448	
Mmab											
Crlf2	0.9964064728092451			0.9999999901524379		0.9966713824039835	1.0		0.35106899905871214	0.9999876998843874	0.9999999980098466
Cdc42ep3	0.9999999999999897	0.9999999998242175		0.674159719990886	0.30833183416426513		0.9999999999129904	0.7106224218680899			0.8994854772552705
Gmcl1	0.9394938523843108		0.9358053004218628	0.2709270080248303	0.9999999999991991	0.9996261284076496	0.279496756391563	0.9999660517300883		0.9999988123410818	
Hist3h2a		0.9999926756835035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Glt8d2	0.9945362717353555	0.6625371141837356	1.0	0.27702216775980626	0.05393013635115873	0.35902269713967616	0.4108725302070315		1.0	1.0	
Dusp7		0.9822803936310578			0.27929224267133956	0.9791692447006988		0.9872916115153563	1.0		
Chadl	0.9999998890787242		0.99999999856329	0.9999999999999948	0.9998426050833366	0.99999999655212	1.0	0.9999947625254156	0.9992932227260477	0.9999997590252954	1.0
Zdhhc12											
Esf1	0.9999999999999933	0.37180375049306247			0.6898964119681421	0.9999996863381846	0.33405502952729627	0.16765775837596708			
Tcf7l2	0.9999921972676464	0.9999868070828615	0.9247161747255799	0.8806079071831896	0.6959963261283639		0.9715547808409662		0.3938377863902568	0.8536251962201037	0.9958161853548084
3010003L21Rik											
Snx21	0.9999894837196531		0.9999798084200409	0.9999999999999686		0.9999657241621192	1.0	0.9998857807732141	0.9999398764900131	0.9999999632442496	0.9999987120594305
Gm15417			0.8654946933596851	0.5305772692639479	0.6846535512755644	0.588980455697375		0.9604965991173549	0.11636743488445633	0.7659482940105451	0.9491988110747307
Zyx											
Apbb2	0.9999999985662096	0.9895969450858746		0.9511675457323691			0.9999999999789162			0.9970185662773948	
Sec11c	1.0		0.9999986686435652	0.9999999999999946	1.0	0.9999999999999998	1.0		0.9999999993971834	1.0	1.0
Cttnbp2	1.0	0.999999206664203	1.0	1.0	1.0		1.0	1.0	0.9999999999998985	1.0	1.0
Xpo4											
Coro2a	0.37541139637414433	0.2560553300455356	0.7525511349227083	0.9324092974826668		0.3713441782572967	0.9996990184508573	0.1687406522320386		0.9758543846713447	0.7278372190026317
Jup	0.9999645235796224	0.7550816625376258	0.02618234862012825	0.9976955860085381		0.9985817018213107	0.9999999940310583		0.7777552287469793	0.9193775661219707	0.8904764095731779
Lipt2											
Dmrta2os	0.9431871298333285		0.9550712107190851	0.9274576949603919	0.7781327375720504		0.968347793568992	0.8730312632723395	0.2639760021063071	0.9405828770682294	0.9887986212029581
Cdca4	1.0	0.9579454000734601	0.9999849708500017	0.6503760472522586		0.9999999999999978	0.9999084424270087		0.9807019328786651		0.9999523034971595
Nelfb		0.15061483335416792					0.9942012138083148		0.05958688856616623		
Reep4	0.9751512076626175		0.9851492795044521	0.9373022166353683	0.8630668531347283		0.9388255113222946	0.9702527546625002	0.4312459234326921	0.8883116307406019	0.9957288213724192
Zfp697											
Casp6											
A430105J06Rik		1.0	0.5109595175265469	0.4586778240140229	0.4501232520415236	1.0	0.6394664218695294	0.9159604328779012	1.0	0.05103879328670635	0.964864287671493
Ier2	0.9999999922167189	1.0	0.6793184059255504	0.9926640197476692	0.871235370430982	0.9999849358222737	1.0	0.6416817580290424		0.6313711771027843	0.9976841466571451
Pwwp2b	0.9584797475327891	0.7941038372581981				0.849361862207662	0.7662240846241549	0.8551059630844955		0.4385174417559625	0.8837606448646602
Nipsnap1		1.0	1.0	1.0	1.0		1.0	1.0	0.9999989061275146	1.0	1.0
Mcoln1											
Pdlim4		1.0	0.9254907619121396	0.9523393627035059	0.9817237014898615		0.9999999986066562		0.2933859659543574	0.9532517512047713	
Basp1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4931428F04Rik	0.9999982828773143	0.9999607247998258	0.9999999551020129	1.0		0.9998228802834749	1.0		0.9259512795205227	0.9999999999999886	0.9999995933138076
Dleu7											
Prr36											
Tmem98											
Wif1		0.8868859134001956	0.9685451905521578	0.9055360972582392	0.8905489334217332	0.965010111406222	0.9778333954119418	0.9984204641231961	0.06996295783684925	0.906678132512263	0.9992306191881296
Rasl11a											
Abl1											
Proser3											
Clspn	0.9999999999999312		0.9983667341798262	0.9953929474678536	0.9934085285177954	0.9999941425871637	0.9990796553143133	0.999435829305426	0.5909771734296128	0.9939760514457812	0.9998864395904449
Smim13											
Crip1											
Fnbp1l		0.9999948821369352	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Camk1	0.9999902746015995	0.9843443606916564	0.992077394687769	1.0		0.9945512842775491	1.0		0.8710680312827488		0.9999999999995169
Fut11											
Mavs			0.9999679773753738	0.9998203535149969	0.9995313990396162	0.9983921557063753	0.9999857409622104	0.9999988151884208	0.6628699271364724	0.9996259769455841	0.9999992376320006
Gm20696	0.7364224389812817	0.9173630096698021	0.7311802538146803	1.0	0.7572195670523468	0.9281250449006009		0.9848124776722836	1.0	1.0	0.9231490707989275
Mks1											
Acsl5		0.4086868952155782		0.2554598885096031		0.9565449189019201	0.9991106006423324	0.9934707376313151			
Izumo4											
Wbscr27	0.08287919902621499	0.9967201289542524	0.9633657354155272	0.9334866207567967	0.9566006698163871			0.34337803825774726	0.37212912548314026	0.5241830004896093	
Cds2											
Ifi30		0.743730154188564	0.938704796423559	0.25509974437550065	0.6435839088353642	0.9952909954862716	0.06341963686293939	0.999756099988989	0.2374090389665232	0.4402793772320064	0.9966301926945861
Erlin1											
Gm10126		0.6841871817531149	0.4407094229839261	0.47384951466315206	0.5231140181616272	0.4830957650696599	0.4988419675009601	0.9589731717435296	1.0	1.0	0.8465751843068969
Ap2a1			0.9962525763724885	0.9999844158099809		0.8909159780134108	0.9999999999999999		0.083262076867605	0.9999932230609889	0.9998257724334427
Riok3	1.0	1.0	0.999999999991272	0.9999999847293388		0.9999990357383794	0.9338323397558379	0.9999999997509024	0.9721979320688449	0.22214079474978754	0.999999999968752
Abhd12	0.9958900902753031	1.0	1.0	1.0	1.0	0.9997222927200232	1.0		0.999999197716666	1.0	1.0
Ccdc191											
Srek1ip1	0.9999999477488875	0.9897212249793511				0.9999999387785017				0.1381838776517058	0.05509045654526312
Polr1b											
Pla2g16		0.9999994856764045	0.9540291674464056	0.8979560537934429	0.8456369022400385		0.9689078316494129	0.991576174065882	0.042541706349356945	0.8961455464401213	0.9965511849322501
Dram2											
Ranbp2											
Nudt11		0.9919608108342575	1.0	1.0	0.9999999999887341	0.9999999990223272	1.0		0.9999978276879746	1.0	1.0
Zfp874a											
BC024139	0.8933702042137248	0.8810458778198533		1.0	0.4433484012775346	0.9659342682337124	0.5125756397645387	0.9743306279113383	0.03924234333820731		0.7161889820255936
Lcmt2											
Ppm1e											
Lrp3											
Akap1											
Tshz2	0.9888067159351627	0.6114029005428876	0.8642796249706799	0.780947573875951	1.0	0.9792483798741397	0.9821469464469642	0.9408588187547485	1.0		0.919031009589976
1110059E24Rik	1.0	1.0	0.999999999999948	0.9645756545940279	0.9823204291804688	1.0	0.9999998135599519	0.7263600728030243	1.0	0.9999991787816114	
Shmt2											
Ccbl1											
Tspan11											
Hmg20b	1.0	1.0	0.9999996135978259	0.9999904825519302		1.0	0.999997238474676		0.9845722764163094		0.999999999904953
Keap1	0.9999999999975457	0.9999648736351436	1.0	1.0	1.0		1.0	0.9996009763983925	0.9999992082464707	1.0	1.0
Adamts18											
Rad17											
Fam65a											
Cd63	1.0	1.0	0.9999999999990171	0.9999846207675185		1.0			0.9946666040160153	0.9503655197189739	
Foxn3											
Gper1	0.9999999999855438	0.9799177333944195	0.9999999988243822	0.9999999340233823	0.9999999704897575	0.999999991505228	0.9999999995795906	0.9999999999912595	0.9799177333944195	0.9999999556038778	0.9999999999992724
Gas2l1											
Txlna											
Ppp2r5d											
Dicer1											
Casc5	0.9999999999999922		0.9994965176170892	0.998579501271741	0.9945210339118478	0.9999978984888901	0.9997236130874958	0.999392721821994	0.6991946780363241	0.9971177213174378	0.9999778212870502
Cdca5	1.0		0.9900531216812245	0.9733539955944083	0.9444426107319865	0.9999912162939872	0.9944235067245091	0.9948438056985469	0.4914994317227347	0.9462005162340649	0.9986153252030465
Pde1b		1.0	0.9999998294289841	0.9999012375773086	0.9998795606836128		0.8392839276288564		0.8323395395921193	0.9999157323952665	0.9999979068849078
Galnt18	0.9915299615296208	0.9350955089213885			0.2643074868681089	0.7585236286898195	0.982794388912148	0.4115481222090499	0.21469156186428184		
Cenpq	1.0	0.9999999998724509	1.0	1.0	1.0	0.9999997114992846	1.0	1.0	0.9999997114992846	1.0	1.0
Smim17	0.9691864242887291	0.7644632737286375	0.3793786680094211	1.0	0.35956255925389424	0.9340162455282097		0.9318238829603259	1.0	1.0	0.2824165501433823
Mettl14											
Zfp609											
Cand1											
Meis1		0.9609117247021884	0.9680177223590477	0.9166757146485823	0.5767067349327577	0.06786718586332552	0.9798159952112319	0.6675248856608323	0.03387588084410087	0.9171060897370378	0.9976696926966722
Pank1											
Sept5											
Ralgps2			1.0	1.0	1.0		1.0	1.0	0.9999999988162048	1.0	1.0
Skida1											
Chic1											
Cenpi	0.99528660701695	0.9926952495460897	0.9999999222520766	0.999996411289065	0.9999921935070515		0.9999999813664395	0.9999999999956916	0.8564022509561845	0.9999947030336492	0.9999999999997028
Wbscr16											
Sc5d	1.0	0.9999999999999117	1.0	1.0	1.0	1.0	1.0	1.0	0.9999999999999117	1.0	1.0
Kctd7	0.9870402176984165	0.28417007005210215	0.2610503628565424	1.0	0.02821995645594244	0.9508978478189796		0.8768484393407392	1.0		
Bpnt1											
Nans	1.0		1.0	1.0	1.0		1.0	0.9999050359049267	0.9999999999722308	1.0	1.0
Comtd1	0.9999998696065391	0.9999950002223734	0.9999841290061651	0.9999999999997704		0.9999999812723802	1.0	0.9999994120305702	0.9519852546958173	0.9999999722138523	0.9999821819564744
Gas1	1.0	1.0	0.9998154354457142	0.4840363258496534	0.32184677249306903			0.9999491483641078	0.999999999999999	0.9984465042223494	0.9999733306193275
Btbd11	0.9714551113274421	0.896568449287747	0.8048780632163842		0.9496406619683657	0.9733013725190963		0.9188990369623469	0.525033498995706		
Cd27		1.0	0.8825509942120899	0.8242352598755002	0.8107289185749263		0.9703570964110356	0.8709772290747382	0.0620703199255197	0.727336265868722	0.994057206629303
Hes1	1.0	1.0	1.0	1.0	1.0		1.0	1.0	0.996646851369	1.0	1.0
Camkk1	0.751043948211046	0.47588711127870686		0.8515432392803182	0.04572328169718565	0.7026873803752687	0.48169419565455496	0.29587720379212523			0.5952165760231439
Acot9	0.961120341393407		1.0	0.995972638430046	0.8400455144785746	0.9474252793676634	0.9999999959192556			0.987835188450575	0.9598769537666245
AU041133											
Bcar1											
Khdrbs3	1.0	0.9999987196062732	1.0	1.0	0.9999999999787146	1.0	1.0		0.9999999999857772	1.0	1.0
Gpr61	0.9985376589330409	0.9397487933555504	0.05988595156212151	0.03875661796078533	0.8257405955777759	0.9940330921139813		0.9965918888124206	1.0	0.2740011073861529	0.9320421981229629
P3h1											
Dmrt2	0.9788446865189175	0.824946517331179		0.5419546799556987	0.6636234578224492	0.9464255307188261	0.8867834857503317	0.9507153270757289	1.0	0.5922727270945719	0.9377168872413292
Hist2h3c2	0.96644557693583	0.6315919522625683	0.7966780633332865	0.263679517417049		0.8889775936246899	0.34038844965920034	0.5187752953765463	1.0		0.758693612795563
Gm13589	0.9691704511194332	0.29030318142093314	0.9107068789673747	0.5471844117652716	0.6621690623977745		0.7208421077736905		0.23123042602330224	0.8428618325652885	0.9680922286124548
Ddx20											
Ssx2ip											
Ccdc92											
Mapk3	0.8365004389525755		0.9999999999994036	1.0	1.0		1.0		0.9407495923641895	1.0	0.9999999884434161
Lsm11		0.8525312144286107		0.8430173942504877		0.9890369451696249	0.9999999998947746	0.9743233786421102			
Nuak2	0.9991683401545668		0.8758091780317556	0.5474517487501671		0.9998324606373172	0.8348612819084705		0.08096034264116436	0.4581931025650757	0.9624465259874544
Ndc1											
Zc3h8											
Glmp	1.0	0.9999996651590666	1.0	1.0	1.0	1.0	1.0	1.0	0.9999996651590666	1.0	1.0
1700001O22Rik	0.12840412364228182		0.4807239737240786			0.20574687901078215	0.568488675167806	0.10526982642618088			0.6774896429845476
Fzd7		1.0	0.9887262785471441	0.9827342095927553	0.9578163161687749	0.9734858016125981	0.9990284906938979	0.9999414467226737	0.34348249946095954	0.9680307137163958	0.9999666867969076
Atl2											
Ifrd2											
Trak1											
Scube3	0.6856680586186531	0.11343243143728376				0.13124513482870304		0.2882291459881702		0.24550794482770266	0.10891368026124248
Cep57l1											
Kif4	0.9999999696783803		0.9838246471814229	0.996287795339513	0.9529503648025696	0.9982703407012874	0.9991161572879458	0.9990035889171491	0.43880776141231737	0.9903541939485306	0.999408832946218
St8sia3	0.9999718385222544	0.9994269650533832	0.9999939528615273	1.0	0.9999999999988547	0.999589695334929	1.0		0.5352758898163982	1.0	1.0
Fam118a											
Ptrhd1											
Hdac11											
